dataset,row_number,field,defect_class,original_value
Works Completed.csv,11770,Image,MISSING_OR_BLANK,
Works Completed.csv,11771,Image,MISSING_OR_BLANK,
Works Completed.csv,11772,Image,MISSING_OR_BLANK,
Works Completed.csv,11773,Image,MISSING_OR_BLANK,
Works Completed.csv,11774,Image,MISSING_OR_BLANK,
Works Completed.csv,11776,Image,MISSING_OR_BLANK,
Works Completed.csv,11786,Image,MISSING_OR_BLANK,
Works Completed.csv,11789,Image,MISSING_OR_BLANK,
Works Completed.csv,11791,Image,MISSING_OR_BLANK,
Works Completed.csv,11792,Image,MISSING_OR_BLANK,
Works Completed.csv,11793,Image,MISSING_OR_BLANK,
Works Completed.csv,11831,Image,MISSING_OR_BLANK,
Works Completed.csv,11873,Image,MISSING_OR_BLANK,
Works Completed.csv,11874,Image,MISSING_OR_BLANK,
Works Completed.csv,11881,Image,MISSING_OR_BLANK,
Works Completed.csv,11883,Image,MISSING_OR_BLANK,
Works Completed.csv,11884,Image,MISSING_OR_BLANK,
Works Completed.csv,11885,Image,MISSING_OR_BLANK,
Works Completed.csv,11887,Image,MISSING_OR_BLANK,
Works Completed.csv,11893,Image,MISSING_OR_BLANK,
Works Completed.csv,11901,Image,MISSING_OR_BLANK,
Works Completed.csv,11903,Image,MISSING_OR_BLANK,
Works Completed.csv,11905,Image,MISSING_OR_BLANK,
Works Completed.csv,11917,Image,MISSING_OR_BLANK,
Works Completed.csv,11922,Image,MISSING_OR_BLANK,
Works Completed.csv,11923,Image,MISSING_OR_BLANK,
Works Completed.csv,11930,Image,MISSING_OR_BLANK,
Works Completed.csv,11941,Image,MISSING_OR_BLANK,
Works Completed.csv,11947,Image,MISSING_OR_BLANK,
Works Completed.csv,11948,Image,MISSING_OR_BLANK,
Works Completed.csv,11949,Image,MISSING_OR_BLANK,
Works Completed.csv,11950,Image,MISSING_OR_BLANK,
Works Completed.csv,11953,Image,MISSING_OR_BLANK,
Works Completed.csv,11956,Image,MISSING_OR_BLANK,
Works Completed.csv,11958,Image,MISSING_OR_BLANK,
Works Completed.csv,11959,Image,MISSING_OR_BLANK,
Works Completed.csv,11960,Image,MISSING_OR_BLANK,
Works Completed.csv,11961,Image,MISSING_OR_BLANK,
Works Completed.csv,11965,Image,MISSING_OR_BLANK,
Works Completed.csv,11974,Image,MISSING_OR_BLANK,
Works Completed.csv,11983,Image,MISSING_OR_BLANK,
Works Completed.csv,11984,Image,MISSING_OR_BLANK,
Works Completed.csv,11996,Image,MISSING_OR_BLANK,
Works Completed.csv,12005,Image,MISSING_OR_BLANK,
Works Completed.csv,12012,Image,MISSING_OR_BLANK,
Works Completed.csv,12014,Image,MISSING_OR_BLANK,
Works Completed.csv,12017,Image,MISSING_OR_BLANK,
Works Completed.csv,12027,Image,MISSING_OR_BLANK,
Works Completed.csv,12032,Image,MISSING_OR_BLANK,
Works Completed.csv,12043,Image,MISSING_OR_BLANK,
Works Completed.csv,12057,Image,MISSING_OR_BLANK,
Works Completed.csv,12063,Image,MISSING_OR_BLANK,
Works Completed.csv,12064,Image,MISSING_OR_BLANK,
Works Completed.csv,12073,Image,MISSING_OR_BLANK,
Works Completed.csv,12074,Image,MISSING_OR_BLANK,
Works Completed.csv,12075,Image,MISSING_OR_BLANK,
Works Completed.csv,12076,Image,MISSING_OR_BLANK,
Works Completed.csv,12081,Image,MISSING_OR_BLANK,
Works Completed.csv,12082,Image,MISSING_OR_BLANK,
Works Completed.csv,12083,Image,MISSING_OR_BLANK,
Works Completed.csv,12084,Image,MISSING_OR_BLANK,
Works Completed.csv,12089,Image,MISSING_OR_BLANK,
Works Completed.csv,12095,Image,MISSING_OR_BLANK,
Works Completed.csv,12097,Image,MISSING_OR_BLANK,
Works Completed.csv,12098,Image,MISSING_OR_BLANK,
Works Completed.csv,12102,Image,MISSING_OR_BLANK,
Works Completed.csv,12124,Image,MISSING_OR_BLANK,
Works Completed.csv,12125,Image,MISSING_OR_BLANK,
Works Completed.csv,12126,Image,MISSING_OR_BLANK,
Works Completed.csv,12127,Image,MISSING_OR_BLANK,
Works Completed.csv,12129,Image,MISSING_OR_BLANK,
Works Completed.csv,12130,Image,MISSING_OR_BLANK,
Works Completed.csv,12132,Image,MISSING_OR_BLANK,
Works Completed.csv,12136,Image,MISSING_OR_BLANK,
Works Completed.csv,12137,Image,MISSING_OR_BLANK,
Works Completed.csv,12141,Image,MISSING_OR_BLANK,
Works Completed.csv,12144,Image,MISSING_OR_BLANK,
Works Completed.csv,12146,Image,MISSING_OR_BLANK,
Works Completed.csv,12150,Image,MISSING_OR_BLANK,
Works Completed.csv,12153,Image,MISSING_OR_BLANK,
Works Completed.csv,12160,Image,MISSING_OR_BLANK,
Works Completed.csv,12161,Image,MISSING_OR_BLANK,
Works Completed.csv,12166,Image,MISSING_OR_BLANK,
Works Completed.csv,12168,Image,MISSING_OR_BLANK,
Works Completed.csv,12176,Image,MISSING_OR_BLANK,
Works Completed.csv,12177,Image,MISSING_OR_BLANK,
Works Completed.csv,12178,Image,MISSING_OR_BLANK,
Works Completed.csv,12179,Image,MISSING_OR_BLANK,
Works Completed.csv,12180,Image,MISSING_OR_BLANK,
Works Completed.csv,12182,Image,MISSING_OR_BLANK,
Works Completed.csv,12183,Image,MISSING_OR_BLANK,
Works Completed.csv,12184,Image,MISSING_OR_BLANK,
Works Completed.csv,12185,Image,MISSING_OR_BLANK,
Works Completed.csv,12186,Image,MISSING_OR_BLANK,
Works Completed.csv,12212,Image,MISSING_OR_BLANK,
Works Completed.csv,12218,Image,MISSING_OR_BLANK,
Works Completed.csv,12219,Image,MISSING_OR_BLANK,
Works Completed.csv,12220,Image,MISSING_OR_BLANK,
Works Completed.csv,12221,Image,MISSING_OR_BLANK,
Works Completed.csv,12222,Image,MISSING_OR_BLANK,
Works Completed.csv,12223,Image,MISSING_OR_BLANK,
Works Completed.csv,12224,Image,MISSING_OR_BLANK,
Works Completed.csv,12225,Image,MISSING_OR_BLANK,
Works Completed.csv,12230,Image,MISSING_OR_BLANK,
Works Completed.csv,12249,Image,MISSING_OR_BLANK,
Works Completed.csv,12250,Image,MISSING_OR_BLANK,
Works Completed.csv,12268,Image,MISSING_OR_BLANK,
Works Completed.csv,12280,Image,MISSING_OR_BLANK,
Works Completed.csv,12285,Image,MISSING_OR_BLANK,
Works Completed.csv,12287,Image,MISSING_OR_BLANK,
Works Completed.csv,12288,Image,MISSING_OR_BLANK,
Works Completed.csv,12290,Image,MISSING_OR_BLANK,
Works Completed.csv,12294,Image,MISSING_OR_BLANK,
Works Completed.csv,12299,Image,MISSING_OR_BLANK,
Works Completed.csv,12303,Image,MISSING_OR_BLANK,
Works Completed.csv,12305,Image,MISSING_OR_BLANK,
Works Completed.csv,12306,Image,MISSING_OR_BLANK,
Works Completed.csv,12307,Image,MISSING_OR_BLANK,
Works Completed.csv,12308,Image,MISSING_OR_BLANK,
Works Completed.csv,12311,Image,MISSING_OR_BLANK,
Works Completed.csv,12312,Image,MISSING_OR_BLANK,
Works Completed.csv,12314,Image,MISSING_OR_BLANK,
Works Completed.csv,12316,Image,MISSING_OR_BLANK,
Works Completed.csv,12317,Image,MISSING_OR_BLANK,
Works Completed.csv,12320,Image,MISSING_OR_BLANK,
Works Completed.csv,12323,Image,MISSING_OR_BLANK,
Works Completed.csv,12328,Image,MISSING_OR_BLANK,
Works Completed.csv,12329,Image,MISSING_OR_BLANK,
Works Completed.csv,12330,Image,MISSING_OR_BLANK,
Works Completed.csv,12331,Image,MISSING_OR_BLANK,
Works Completed.csv,12332,Image,MISSING_OR_BLANK,
Works Completed.csv,12333,Image,MISSING_OR_BLANK,
Works Completed.csv,12334,Image,MISSING_OR_BLANK,
Works Completed.csv,12336,Image,MISSING_OR_BLANK,
Works Completed.csv,12337,Image,MISSING_OR_BLANK,
Works Completed.csv,12338,Image,MISSING_OR_BLANK,
Works Completed.csv,12339,Image,MISSING_OR_BLANK,
Works Completed.csv,12347,Image,MISSING_OR_BLANK,
Works Completed.csv,12354,Image,MISSING_OR_BLANK,
Works Completed.csv,12356,Image,MISSING_OR_BLANK,
Works Completed.csv,12358,Image,MISSING_OR_BLANK,
Works Completed.csv,12359,Image,MISSING_OR_BLANK,
Works Completed.csv,12360,Image,MISSING_OR_BLANK,
Works Completed.csv,12361,Image,MISSING_OR_BLANK,
Works Completed.csv,12363,Image,MISSING_OR_BLANK,
Works Completed.csv,12364,Image,MISSING_OR_BLANK,
Works Completed.csv,12365,Image,MISSING_OR_BLANK,
Works Completed.csv,12366,Image,MISSING_OR_BLANK,
Works Completed.csv,12376,Image,MISSING_OR_BLANK,
Works Completed.csv,12377,Image,MISSING_OR_BLANK,
Works Completed.csv,12388,Image,MISSING_OR_BLANK,
Works Completed.csv,12390,Image,MISSING_OR_BLANK,
Works Completed.csv,12391,Image,MISSING_OR_BLANK,
Works Completed.csv,12394,Image,MISSING_OR_BLANK,
Works Completed.csv,12395,Image,MISSING_OR_BLANK,
Works Completed.csv,12396,Image,MISSING_OR_BLANK,
Works Completed.csv,12398,Image,MISSING_OR_BLANK,
Works Completed.csv,12417,Image,MISSING_OR_BLANK,
Works Completed.csv,12424,Image,MISSING_OR_BLANK,
Works Completed.csv,12426,Image,MISSING_OR_BLANK,
Works Completed.csv,12460,Image,MISSING_OR_BLANK,
Works Completed.csv,12463,Image,MISSING_OR_BLANK,
Works Completed.csv,12546,Image,MISSING_OR_BLANK,
Works Completed.csv,12547,Image,MISSING_OR_BLANK,
Works Completed.csv,12549,Image,MISSING_OR_BLANK,
Works Completed.csv,12550,Image,MISSING_OR_BLANK,
Works Completed.csv,12551,Image,MISSING_OR_BLANK,
Works Completed.csv,12552,Image,MISSING_OR_BLANK,
Works Completed.csv,12558,Image,MISSING_OR_BLANK,
Works Completed.csv,12559,Image,MISSING_OR_BLANK,
Works Completed.csv,12560,Image,MISSING_OR_BLANK,
Works Completed.csv,12561,Image,MISSING_OR_BLANK,
Works Completed.csv,12562,Image,MISSING_OR_BLANK,
Works Completed.csv,12563,Image,MISSING_OR_BLANK,
Works Completed.csv,12564,Image,MISSING_OR_BLANK,
Works Completed.csv,12566,Image,MISSING_OR_BLANK,
Works Completed.csv,12567,Image,MISSING_OR_BLANK,
Works Completed.csv,12577,Image,MISSING_OR_BLANK,
Works Completed.csv,12583,Image,MISSING_OR_BLANK,
Works Completed.csv,12584,Image,MISSING_OR_BLANK,
Works Completed.csv,12585,Image,MISSING_OR_BLANK,
Works Completed.csv,12586,Image,MISSING_OR_BLANK,
Works Completed.csv,12587,Image,MISSING_OR_BLANK,
Works Completed.csv,12588,Image,MISSING_OR_BLANK,
Works Completed.csv,12589,Image,MISSING_OR_BLANK,
Works Completed.csv,12590,Image,MISSING_OR_BLANK,
Works Completed.csv,12591,Image,MISSING_OR_BLANK,
Works Completed.csv,12593,Image,MISSING_OR_BLANK,
Works Completed.csv,12595,Image,MISSING_OR_BLANK,
Works Completed.csv,12596,Image,MISSING_OR_BLANK,
Works Completed.csv,12598,Image,MISSING_OR_BLANK,
Works Completed.csv,12608,Image,MISSING_OR_BLANK,
Works Completed.csv,12613,Image,MISSING_OR_BLANK,
Works Completed.csv,12615,Image,MISSING_OR_BLANK,
Works Completed.csv,12617,Image,MISSING_OR_BLANK,
Works Completed.csv,12618,Image,MISSING_OR_BLANK,
Works Completed.csv,12619,Image,MISSING_OR_BLANK,
Works Completed.csv,12620,Image,MISSING_OR_BLANK,
Works Completed.csv,12621,Image,MISSING_OR_BLANK,
Works Completed.csv,12623,Image,MISSING_OR_BLANK,
Works Completed.csv,12625,Image,MISSING_OR_BLANK,
Works Completed.csv,12629,Image,MISSING_OR_BLANK,
Works Completed.csv,12630,Image,MISSING_OR_BLANK,
Works Completed.csv,12635,Image,MISSING_OR_BLANK,
Works Completed.csv,12636,Image,MISSING_OR_BLANK,
Works Completed.csv,12637,Image,MISSING_OR_BLANK,
Works Completed.csv,12638,Image,MISSING_OR_BLANK,
Works Completed.csv,12639,Image,MISSING_OR_BLANK,
Works Completed.csv,12640,Image,MISSING_OR_BLANK,
Works Completed.csv,12641,Image,MISSING_OR_BLANK,
Works Completed.csv,12642,Image,MISSING_OR_BLANK,
Works Completed.csv,12691,Image,MISSING_OR_BLANK,
Works Completed.csv,12693,Image,MISSING_OR_BLANK,
Works Completed.csv,12694,Image,MISSING_OR_BLANK,
Works Completed.csv,12696,Image,MISSING_OR_BLANK,
Works Completed.csv,12699,Image,MISSING_OR_BLANK,
Works Completed.csv,12701,Image,MISSING_OR_BLANK,
Works Completed.csv,12705,Image,MISSING_OR_BLANK,
Works Completed.csv,12706,Image,MISSING_OR_BLANK,
Works Completed.csv,12707,Image,MISSING_OR_BLANK,
Works Completed.csv,12708,Image,MISSING_OR_BLANK,
Works Completed.csv,12709,Image,MISSING_OR_BLANK,
Works Completed.csv,12710,Image,MISSING_OR_BLANK,
Works Completed.csv,12711,Image,MISSING_OR_BLANK,
Works Completed.csv,12712,Image,MISSING_OR_BLANK,
Works Completed.csv,12713,Image,MISSING_OR_BLANK,
Works Completed.csv,12716,Image,MISSING_OR_BLANK,
Works Completed.csv,12717,Image,MISSING_OR_BLANK,
Works Completed.csv,12718,Image,MISSING_OR_BLANK,
Works Completed.csv,12719,Image,MISSING_OR_BLANK,
Works Completed.csv,12727,Image,MISSING_OR_BLANK,
Works Completed.csv,12738,Image,MISSING_OR_BLANK,
Works Completed.csv,12743,Image,MISSING_OR_BLANK,
Works Completed.csv,12747,Image,MISSING_OR_BLANK,
Works Completed.csv,12750,Image,MISSING_OR_BLANK,
Works Completed.csv,12752,Image,MISSING_OR_BLANK,
Works Completed.csv,12753,Image,MISSING_OR_BLANK,
Works Completed.csv,12762,Image,MISSING_OR_BLANK,
Works Completed.csv,12764,Image,MISSING_OR_BLANK,
Works Completed.csv,12772,Image,MISSING_OR_BLANK,
Works Completed.csv,12778,Image,MISSING_OR_BLANK,
Works Completed.csv,12781,Image,MISSING_OR_BLANK,
Works Completed.csv,12783,Image,MISSING_OR_BLANK,
Works Completed.csv,12788,Image,MISSING_OR_BLANK,
Works Completed.csv,12790,Image,MISSING_OR_BLANK,
Works Completed.csv,12792,Image,MISSING_OR_BLANK,
Works Completed.csv,12793,Image,MISSING_OR_BLANK,
Works Completed.csv,12794,Image,MISSING_OR_BLANK,
Works Completed.csv,12796,Image,MISSING_OR_BLANK,
Works Completed.csv,12797,Image,MISSING_OR_BLANK,
Works Completed.csv,12798,Image,MISSING_OR_BLANK,
Works Completed.csv,12799,Image,MISSING_OR_BLANK,
Works Completed.csv,12802,Image,MISSING_OR_BLANK,
Works Completed.csv,12803,Image,MISSING_OR_BLANK,
Works Completed.csv,12806,Image,MISSING_OR_BLANK,
Works Completed.csv,12820,Image,MISSING_OR_BLANK,
Works Completed.csv,12824,Image,MISSING_OR_BLANK,
Works Completed.csv,12830,Image,MISSING_OR_BLANK,
Works Completed.csv,12832,Image,MISSING_OR_BLANK,
Works Completed.csv,12833,Image,MISSING_OR_BLANK,
Works Completed.csv,12880,Image,MISSING_OR_BLANK,
Works Completed.csv,12887,Image,MISSING_OR_BLANK,
Works Completed.csv,12899,Image,MISSING_OR_BLANK,
Works Completed.csv,12902,Image,MISSING_OR_BLANK,
Works Completed.csv,12916,Image,MISSING_OR_BLANK,
Works Completed.csv,12931,Image,MISSING_OR_BLANK,
Works Completed.csv,12932,Image,MISSING_OR_BLANK,
Works Completed.csv,12934,Image,MISSING_OR_BLANK,
Works Completed.csv,12935,Image,MISSING_OR_BLANK,
Works Completed.csv,12948,Image,MISSING_OR_BLANK,
Works Completed.csv,12952,Image,MISSING_OR_BLANK,
Works Completed.csv,12954,Image,MISSING_OR_BLANK,
Works Completed.csv,12956,Image,MISSING_OR_BLANK,
Works Completed.csv,12958,Image,MISSING_OR_BLANK,
Works Completed.csv,12960,Image,MISSING_OR_BLANK,
Works Completed.csv,12963,Image,MISSING_OR_BLANK,
Works Completed.csv,12965,Image,MISSING_OR_BLANK,
Works Completed.csv,12998,Image,MISSING_OR_BLANK,
Works Completed.csv,13004,Image,MISSING_OR_BLANK,
Works Completed.csv,13019,Image,MISSING_OR_BLANK,
Works Completed.csv,13024,Image,MISSING_OR_BLANK,
Works Completed.csv,13025,Image,MISSING_OR_BLANK,
Works Completed.csv,13026,Image,MISSING_OR_BLANK,
Works Completed.csv,13027,Image,MISSING_OR_BLANK,
Works Completed.csv,13028,Image,MISSING_OR_BLANK,
Works Completed.csv,13029,Image,MISSING_OR_BLANK,
Works Completed.csv,13030,Image,MISSING_OR_BLANK,
Works Completed.csv,13031,Image,MISSING_OR_BLANK,
Works Completed.csv,13032,Image,MISSING_OR_BLANK,
Works Completed.csv,13074,Image,MISSING_OR_BLANK,
Works Completed.csv,13084,Image,MISSING_OR_BLANK,
Works Completed.csv,13089,Image,MISSING_OR_BLANK,
Works Completed.csv,13090,Image,MISSING_OR_BLANK,
Works Completed.csv,13094,Image,MISSING_OR_BLANK,
Works Completed.csv,13105,Image,MISSING_OR_BLANK,
Works Completed.csv,13109,Image,MISSING_OR_BLANK,
Works Completed.csv,13120,Image,MISSING_OR_BLANK,
Works Completed.csv,13121,Image,MISSING_OR_BLANK,
Works Completed.csv,13137,Image,MISSING_OR_BLANK,
Works Completed.csv,13139,Image,MISSING_OR_BLANK,
Works Completed.csv,13142,Image,MISSING_OR_BLANK,
Works Completed.csv,13143,Image,MISSING_OR_BLANK,
Works Completed.csv,13146,Image,MISSING_OR_BLANK,
Works Completed.csv,13147,Image,MISSING_OR_BLANK,
Works Completed.csv,13149,Image,MISSING_OR_BLANK,
Works Completed.csv,13151,Image,MISSING_OR_BLANK,
Works Completed.csv,13154,Image,MISSING_OR_BLANK,
Works Completed.csv,13155,Image,MISSING_OR_BLANK,
Works Completed.csv,13156,Image,MISSING_OR_BLANK,
Works Completed.csv,13157,Image,MISSING_OR_BLANK,
Works Completed.csv,13163,Image,MISSING_OR_BLANK,
Works Completed.csv,13164,Image,MISSING_OR_BLANK,
Works Completed.csv,13165,Image,MISSING_OR_BLANK,
Works Completed.csv,13172,Image,MISSING_OR_BLANK,
Works Completed.csv,13176,Image,MISSING_OR_BLANK,
Works Completed.csv,13186,Image,MISSING_OR_BLANK,
Works Completed.csv,13199,Image,MISSING_OR_BLANK,
Works Completed.csv,13201,Image,MISSING_OR_BLANK,
Works Completed.csv,13202,Image,MISSING_OR_BLANK,
Works Completed.csv,13203,Image,MISSING_OR_BLANK,
Works Completed.csv,13204,Image,MISSING_OR_BLANK,
Works Completed.csv,13207,Image,MISSING_OR_BLANK,
Works Completed.csv,13209,Image,MISSING_OR_BLANK,
Works Completed.csv,13210,Image,MISSING_OR_BLANK,
Works Completed.csv,13228,Image,MISSING_OR_BLANK,
Works Completed.csv,13229,Image,MISSING_OR_BLANK,
Works Completed.csv,13230,Image,MISSING_OR_BLANK,
Works Completed.csv,13231,Image,MISSING_OR_BLANK,
Works Completed.csv,13232,Image,MISSING_OR_BLANK,
Works Completed.csv,13233,Image,MISSING_OR_BLANK,
Works Completed.csv,13251,Image,MISSING_OR_BLANK,
Works Completed.csv,13253,Image,MISSING_OR_BLANK,
Works Completed.csv,13254,Image,MISSING_OR_BLANK,
Works Completed.csv,13257,Image,MISSING_OR_BLANK,
Works Completed.csv,13258,Image,MISSING_OR_BLANK,
Works Completed.csv,13260,Image,MISSING_OR_BLANK,
Works Completed.csv,13263,Image,MISSING_OR_BLANK,
Works Completed.csv,13268,Image,MISSING_OR_BLANK,
Works Completed.csv,13270,Image,MISSING_OR_BLANK,
Works Completed.csv,13272,Image,MISSING_OR_BLANK,
Works Completed.csv,13273,Image,MISSING_OR_BLANK,
Works Completed.csv,13274,Image,MISSING_OR_BLANK,
Works Completed.csv,13275,Image,MISSING_OR_BLANK,
Works Completed.csv,13276,Image,MISSING_OR_BLANK,
Works Completed.csv,13278,Image,MISSING_OR_BLANK,
Works Completed.csv,13279,Image,MISSING_OR_BLANK,
Works Completed.csv,13280,Image,MISSING_OR_BLANK,
Works Completed.csv,13281,Image,MISSING_OR_BLANK,
Works Completed.csv,13282,Image,MISSING_OR_BLANK,
Works Completed.csv,13283,Image,MISSING_OR_BLANK,
Works Completed.csv,13301,Image,MISSING_OR_BLANK,
Works Completed.csv,13312,Image,MISSING_OR_BLANK,
Works Completed.csv,13316,Image,MISSING_OR_BLANK,
Works Completed.csv,13317,Image,MISSING_OR_BLANK,
Works Completed.csv,13320,Image,MISSING_OR_BLANK,
Works Completed.csv,13321,Image,MISSING_OR_BLANK,
Works Completed.csv,13325,Image,MISSING_OR_BLANK,
Works Completed.csv,13327,Image,MISSING_OR_BLANK,
Works Completed.csv,13328,Image,MISSING_OR_BLANK,
Works Completed.csv,13329,Image,MISSING_OR_BLANK,
Works Completed.csv,13330,Image,MISSING_OR_BLANK,
Works Completed.csv,13332,Image,MISSING_OR_BLANK,
Works Completed.csv,13333,Image,MISSING_OR_BLANK,
Works Completed.csv,13336,Image,MISSING_OR_BLANK,
Works Completed.csv,13338,Image,MISSING_OR_BLANK,
Works Completed.csv,13342,Image,MISSING_OR_BLANK,
Works Completed.csv,13343,Image,MISSING_OR_BLANK,
Works Completed.csv,13344,Image,MISSING_OR_BLANK,
Works Completed.csv,13347,Image,MISSING_OR_BLANK,
Works Completed.csv,13348,Image,MISSING_OR_BLANK,
Works Completed.csv,13349,Image,MISSING_OR_BLANK,
Works Completed.csv,13350,Image,MISSING_OR_BLANK,
Works Completed.csv,13351,Image,MISSING_OR_BLANK,
Works Completed.csv,13352,Image,MISSING_OR_BLANK,
Works Completed.csv,13353,Image,MISSING_OR_BLANK,
Works Completed.csv,13354,Image,MISSING_OR_BLANK,
Works Completed.csv,13355,Image,MISSING_OR_BLANK,
Works Completed.csv,13356,Image,MISSING_OR_BLANK,
Works Completed.csv,13357,Image,MISSING_OR_BLANK,
Works Completed.csv,13358,Image,MISSING_OR_BLANK,
Works Completed.csv,13359,Image,MISSING_OR_BLANK,
Works Completed.csv,13360,Image,MISSING_OR_BLANK,
Works Completed.csv,13361,Image,MISSING_OR_BLANK,
Works Completed.csv,13362,Image,MISSING_OR_BLANK,
Works Completed.csv,13363,Image,MISSING_OR_BLANK,
Works Completed.csv,13365,Image,MISSING_OR_BLANK,
Works Completed.csv,13367,Image,MISSING_OR_BLANK,
Works Completed.csv,13368,Image,MISSING_OR_BLANK,
Works Completed.csv,13369,Image,MISSING_OR_BLANK,
Works Completed.csv,13370,Image,MISSING_OR_BLANK,
Works Completed.csv,13371,Image,MISSING_OR_BLANK,
Works Completed.csv,13372,Image,MISSING_OR_BLANK,
Works Completed.csv,13373,Image,MISSING_OR_BLANK,
Works Completed.csv,13374,Image,MISSING_OR_BLANK,
Works Completed.csv,13375,Image,MISSING_OR_BLANK,
Works Completed.csv,13376,Image,MISSING_OR_BLANK,
Works Completed.csv,13377,Image,MISSING_OR_BLANK,
Works Completed.csv,13378,Image,MISSING_OR_BLANK,
Works Completed.csv,13379,Image,MISSING_OR_BLANK,
Works Completed.csv,13381,Image,MISSING_OR_BLANK,
Works Completed.csv,13382,Image,MISSING_OR_BLANK,
Works Completed.csv,13384,Image,MISSING_OR_BLANK,
Works Completed.csv,13385,Image,MISSING_OR_BLANK,
Works Completed.csv,13386,Image,MISSING_OR_BLANK,
Works Completed.csv,13387,Image,MISSING_OR_BLANK,
Works Completed.csv,13388,Image,MISSING_OR_BLANK,
Works Completed.csv,13389,Image,MISSING_OR_BLANK,
Works Completed.csv,13390,Image,MISSING_OR_BLANK,
Works Completed.csv,13391,Image,MISSING_OR_BLANK,
Works Completed.csv,13392,Image,MISSING_OR_BLANK,
Works Completed.csv,13393,Image,MISSING_OR_BLANK,
Works Completed.csv,13394,Image,MISSING_OR_BLANK,
Works Completed.csv,13396,Image,MISSING_OR_BLANK,
Works Completed.csv,13397,Image,MISSING_OR_BLANK,
Works Completed.csv,13398,Image,MISSING_OR_BLANK,
Works Completed.csv,13399,Image,MISSING_OR_BLANK,
Works Completed.csv,13400,Image,MISSING_OR_BLANK,
Works Completed.csv,13401,Image,MISSING_OR_BLANK,
